,0,p_value
1448457911,0.075556513,0.131601489
1448457926,0.07871642,0.187371049
1448457941,0.164114879,0.246230834
1448457956,0.158741917,0.272439838
1448457971,0.077378505,0.327781231
1448457986,0.044357488,0.319878517
1448458001,0.035986636,0.281333188
1448458016,0.087490499,0.231726865
1448458031,0.118900172,0.14601794
1448458046,0.133639511,0.136032108
1448458061,0.172961164,0.162598492
1448458076,0.145014519,0.119911204
1448458091,0.127874675,0.114449742
1448458106,0.176978013,0.064677027
1448458121,0.215235153,0.017840952
1448458136,0.200994977,0.009818023
1448458151,0.178307944,0.022544944
1448458166,0.164378929,0.180387266
1448458181,0.136351386,0.212413262
1448458196,0.132107382,0.173166107
1448458211,0.15115328,0.195193091
1448458226,0.175411336,0.337846191
1448458241,0.166778512,0.274780155
1448458256,0.113694703,0.062286747
1448458271,0.083780225,0.071917789
1448458286,0.078147702,0.036758707
1448458301,0.101795619,0.073585332
1448458316,0.101893315,0.170754652
1448458331,0.057982033,0.307295276
1448458346,0.032285055,0.341355493
1448458361,0.041202243,0.343783745
1448458376,0.075817256,0.203314523
1448458391,0.131056755,0.157987208
1448458406,0.169007016,0.127184683
1448458421,0.163002683,0.148302161
1448458436,0.178208563,0.083339479
1448458451,0.229942939,0.027001979
1448458466,0.241661156,0.004879421
1448458481,0.184183848,0.017125449
1448458496,0.119368629,0.031327576
1448458511,0.11970588,0.135004938
1448458526,0.147772778,0.081945065
1448458541,0.191469011,0.067733457
1448458556,0.25045723,0.010503318
1448458571,0.224792771,0.038418989
1448458586,0.15262875,0.044815014
1448458601,0.130911265,0.045921538
1448458616,0.118529861,0.080353508
1448458631,0.09970941,0.123974139
1448458646,0.16138625,0.039391236
1448458661,0.291780047,0.00200033
1448458676,0.372745496,0.002285184
1448458691,0.338820619,0.003110606
1448458706,0.200662536,0.018905718
1448458721,0.080402202,0.089298198
1448458736,0.084839097,0.12707918
1448458751,0.14738684,0.083367588
1448458766,0.162258409,0.087312309
1448458781,0.112625543,0.036424049
1448458796,0.100199814,0.093421406
1448458811,0.109134764,0.215817863
1448458826,0.098001862,0.0880578
1448458841,0.112513815,0.181011657
1448458856,0.124690495,0.159595049
1448458871,0.127424642,0.132745684
1448458886,0.186639988,0.06731401
1448458901,0.27039733,0.031836133
1448458916,0.243335864,0.016544496
1448458931,0.173684257,0.024346705
1448458946,0.174345522,0.060478514
1448458961,0.161404513,0.048088422
1448458976,0.173403647,0.050939463
1448458991,0.17163922,0.028765943
1448459006,0.075398524,0.175255348
1448459021,0.035672622,0.33726748
1448459036,0.056665055,0.326872177
1448459051,0.127165734,0.248802597
1448459066,0.195456676,0.338682861
1448459081,0.132512362,0.193702316
1448459096,0.084405705,0.17622189
1448459111,0.090304716,0.294953496
1448459126,0.076017385,0.198943791
1448459141,0.068131062,0.292571249
1448459156,0.065153139,0.077969267
1448459171,0.103478154,0.054019556
1448459186,0.185697058,0.050466027
1448459201,0.280847799,0.019487592
1448459216,0.293110442,0.010522374
1448459231,0.348216851,0.002949465
1448459246,0.406397229,0.02096392
1448459261,0.282238125,0.048692393
1448459276,0.170714762,0.181813814
1448459291,0.156173033,0.160451285
1448459306,0.185335559,0.112007771
1448459321,0.256832223,0.068170464
1448459336,0.238691413,0.082770576
1448459351,0.136399861,0.122427492
1448459366,0.112520766,0.155330426
1448459381,0.09155527,0.286874547
1448459396,0.087023157,0.165427767
1448459411,0.149098648,0.068251077
1448459426,0.192826746,0.018047997
1448459441,0.207285111,0.014257588
1448459456,0.167329601,0.026820983
1448459471,0.116506595,0.023646971
1448459486,0.115391299,0.060254733
1448459501,0.14638419,0.020602342
1448459516,0.163179226,0.013682133
1448459531,0.137511648,0.006269299
1448459546,0.142272724,0.073452118
1448459561,0.113457021,0.274788323
1448459576,0.04087568,0.343211228
1448459591,0.027278404,0.267158182
1448459606,0.047660928,0.350703044
1448459621,0.062691395,0.328899824
1448459636,0.062256497,0.298089089
1448459651,0.0580656,0.281849247
1448459666,0.078010676,0.182178007
1448459681,0.132817368,0.067783285
1448459696,0.207786694,0.039581071
1448459711,0.259214171,0.002903574
1448459726,0.245018135,0.001741143
1448459741,0.229972681,0.000851471
1448459756,0.283512659,0.012582331
1448459771,0.278169952,0.017771995
1448459786,0.184211396,0.025176944
1448459801,0.121494359,0.18899006
1448459816,0.101338383,0.117025225
1448459831,0.123135605,0.05903344
1448459846,0.153701587,0.054278342
1448459861,0.12265769,0.067345626
1448459876,0.110900088,0.026287948
1448459891,0.20728511,0.022826022
1448459906,0.243127823,0.05536842
1448459921,0.201313813,0.021270354
1448459936,0.332239586,0.000350379
1448459951,0.46172554,4.31E-06
1448459966,0.46875681,8.13E-06
1448459981,0.539280765,0.00021931
1448459996,0.462228477,0.011382666
1448460011,0.252655837,0.030913256
1448460026,0.196777004,0.049917501
1448460041,0.170731067,0.036218429
1448460056,0.159313653,0.010071255
1448460071,0.272144644,0.008166537
1448460086,0.245511164,0.015159109
1448460101,0.113536491,0.166549441
1448460116,0,0.036172497
