,0,p_value,relevant,trigger
1448457206,0.05335352690244923,0.605599067527366,,
1448457221,0.08945781842324015,0.2773998241806937,,
1448457236,0.08009851749675269,0.3643616180293029,,
1448457251,0.03474210371749068,0.6435396923359002,,
1448457266,0.01145219005804286,0.6369530796304685,,
1448457281,0.014662403474373009,0.6357081389863565,,
1448457296,0.01977320042263997,0.6545529572749433,,Paulette appears; 
1448457311,0.03003587303361985,0.569835315975106,,
1448457326,0.033708281666395695,0.5882747469732627,,Emilie runs away and slams door; 
1448457341,0.022464846464424308,0.6036713051376777,,
1448457356,0.07487144215159243,0.35804493505702445,,friedrich points to the dead man and lie about muller is dead; 
1448457371,0.12738044288312111,0.16515609826141606,,
1448457386,0.1208878006791401,0.14575256298688755,,
1448457401,0.11948097208244295,0.28093962995421196,,end of scene 22; End of Scene 22. 01:42:24. says that he will takes Topthorn back to Gisa. Music begins followed by gunshot.; 
1448457416,0.08249856570853821,0.612229796951991,,
1448457431,0.034846637211639775,0.3738120372267221,,
1448457446,0.02616489232252912,0.4101437546874684,,
1448457461,0.025972309977628904,0.4460339282383733,,
1448457476,0.027219356644067043,0.6063034479417452,,
1448457491,0.031208092973341917,0.6130285492445989,,
1448457506,0.044294726342070094,0.6926928630719696,,Rose grumbles that Albert is still looking for the stupid horse. (Audience laughed when Rose is reading the funny letter); 
1448457521,0.07168056884014633,0.5368409022483285,,
1448457536,0.06387977771805017,0.2983646944591887,,
1448457551,0.02933071760098168,0.22011579536351397,,
1448457566,0.055323174112338336,0.5232045852579876,,
1448457581,0.08663937147458367,0.09808225158546507,,
1448457596,0.08178170990943598,0.020014356240080373,True,start of the main scene of Emilie and Joey; Emilie starts to teach Friedrich French. ; 
1448457611,0.05526016137404115,0.049981829018427563,True,
1448457626,0.0563773198953435,0.2163943059925908,,Start singing. ; 
1448457641,0.09315511712291387,0.3077823410602885,,Emilie rides on Joey; 
1448457656,0.07419554726326809,0.1867168604830612,,
1448457671,0.08103039709992026,0.03426809475226706,True,
1448457686,0.11517997426158168,0.13553141748913958,,
1448457701,0.09606357014043183,0.05003031395679526,,
1448457716,0.06814231137028516,0.09521492653274063,,
1448457731,0.07484940160901841,0.20518236592685954,,start singing (prepare to fight); 
1448457746,0.09468484782598607,0.2838270544773064,,
1448457761,0.09607818539948072,0.08847770245200434,,
1448457776,0.10203302225696742,0.03630092724319529,True,
1448457791,0.14137091910995905,0.019547290958872584,True,
1448457806,0.1965249717340037,0.014717196557917941,True,
1448457821,0.15445651665365334,0.046215510680715374,True,
1448457836,0.06808508315262601,0.11695781063960865,,Explosion. Glass shatter; 
1448457851,0.08431932527605074,0.3396823995677191,,
1448457866,0.11804494632207785,0.3555832513102799,,end of 23; Sharp whistle. Friedrich takes the horses towards east. ; 
1448457881,0.09547734558976063,0.06883138379276617,,
1448457896,0.0910970115445342,0.07146827021511093,,
1448457911,0.08459315093604408,0.1459579315653246,,
1448457926,0.03528686128369738,0.5784863967198187,,first soldier was killed; Soldiers singing. ; 
1448457941,0.026346577607785304,0.6366521104370536,,Loud explosion with one flash of light.  ; 
1448457956,0.05703290060356059,0.6247649971715296,,
1448457971,0.04743499757779037,0.6863581756795478,,Albert found David was dead; 
1448457986,0.02489309640991865,0.6338089463622979,,
1448458001,0.03147063786962525,0.5833968444391304,,end of scene 24; Albert screams David while screen turns red. End of scene 24. 01:52:16; 
1448458016,0.055164420073945605,0.4495321719392055,,
1448458031,0.057812556451770324,0.6065972937856562,,
1448458046,0.03136433110144582,0.6037925444817389,,
1448458061,0.03387927760591036,0.5810095081267288,,
1448458076,0.12310325231517813,0.5637805628629317,,
1448458091,0.16450394215953545,0.28673446995491153,,
1448458106,0.14688312273218412,0.4392517455633501,,Friedrich takes off his hat. being discovered that he changed his identity. ; 
1448458121,0.17072198041603234,0.10321532114536718,,
1448458136,0.19332468556650104,0.09464744061284268,,
1448458151,0.17378112657192746,0.09207031744312108,,
1448458166,0.11509425639055215,0.1352771753446664,,Joey being whipped; 
1448458181,0.08792754531131691,0.2467895083782841,,
1448458196,0.07693435938460923,0.368001080363349,,
1448458211,0.06593705296294873,0.47333306517707197,,
1448458226,0.07074225256926464,0.6435189011387321,,
1448458241,0.07102588755820341,0.6869059005139769,,end of scene 25; Horses are being whipped to move forward. Friedrich pulls the horses. End of scene 25. 01:56:00; 
1448458256,0.051471240397476636,0.6872689096850647,,
