,0,p_value
1448373317,0.285703838,0.000200912
1448373332,0.353139603,0.003522627
1448373347,0.301038283,0.005084422
1448373362,0.167588162,0.017199608
1448373377,0.127004994,0.190696537
1448373392,0.121424182,0.165465129
1448373407,0.178625737,0.04206261
1448373422,0.24285698,0.013763658
1448373437,0.192454772,0.008928136
1448373452,0.181853792,0.01377445
1448373467,0.30708582,0.006351924
1448373482,0.425559386,0.001896631
1448373497,0.497495734,0.000457096
1448373512,0.710124296,3.07E-06
1448373527,0.954473283,2.41E-08
1448373542,0.966231018,4.02E-08
1448373557,0.770747597,3.04E-05
1448373572,0.47477761,0.029555402
1448373587,0.230650221,0.139303546
1448373602,0.137766941,0.06381756
1448373617,0.165706457,0.02841947
1448373632,0.144803187,0.014125518
1448373647,0.146148462,0.033383315
1448373662,0.144771715,0.075376496
1448373677,0.07536474,0.191711295
1448373692,0,0.027836589
